Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Notes,Career,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
Alan A. Diamonstein,Board Member,University Of Virginia,,Virginia 1955. 1959 LLB,"Senior Partner, Patten, Wornom, Hatten & Diamonstein, L.C",924.0,,,51556381.0,234076.0,True,,,,Member
John O. Wynne,Vice Rector,University Of Virginia,,Princeton 1967 BA; Virginia 1971 JD,,925.0,,,51556381.0,234076.0,True,,,,Other Board Member
Daniel R. Abramson,Board Member,University Of Virginia,,Virginia 1970 BA,"President and Owner, Abramson Properties",924.0,,,51556381.0,234076.0,True,,,,Member
Susan Y. Dorsey,Board Member,University Of Virginia,,,,924.0,,,51556381.0,234076.0,True,,,,Member
Thomas F. Farrell II,Board Member,University Of Virginia,,"Virginia 1976, 1979 JD",,924.0,,,51556381.0,234076.0,True,,,,Member
Erin Lennon,Student Regent,University Of Washington,,,,926.0,,,201448701.0,236948.0,True,,,,Regent
Stanley H. Barer,Regent,University Of Washington,,U Washington BA,,926.0,,,201448701.0,236948.0,True,,,,Regent
Constance L. Proctor,Regent,University Of Washington,,,"Attorney, Vanderberg Johnson & Gandara 600 University Place, Seattle, WA 98101",926.0,,,201448701.0,236948.0,True,,,,Regent
Jettrey H. Brotman,Regent,University Of Washington,,U Washington 1967 JD,"Chairman, Costco Wholesale Corporation",926.0,,,201448701.0,236948.0,True,,,,Regent
Herbert A. Simon,Regent,University Of Washington,,,,926.0,,,201448701.0,236948.0,True,,,,Regent
Sally Jewell,Regent,University Of Washington,,,,926.0,,,201448701.0,236948.0,True,,,,Regent
Craig W. Cole,Vice Chairman,University Of Washington,,,,926.0,,,201448701.0,236948.0,True,,,,Board Vice President
Kristianne Gates Blake,Regent,University Of Washington,,,"President, Kristianne Gates Blake, P.S",926.0,,,201448701.0,236948.0,True,,,,Regent
William H. Gates II,Regent,University Of Washington,,"U Washington BA, JD","Co-Chairman, Bill and Melinda Gates Foundation",926.0,,,201448701.0,236948.0,True,,,,Regent
Frederick C. Kiga,Chairman,University Of Washington,,"Washington U (MO) 1973 BA, 1978 JD, 1980 MBA","Head, State and Local Government Relations, Northwest Region, Seattle, Washington Office, The Boeing Company",926.0,,,201448701.0,236948.0,True,,,,Board President
Dave Bostrom,Trustee,University Of Wyoming,,,"President, Mountain Benefit Associates, LLC",940.0,,,12834331.0,240727.0,True,,,,Trustee
David Kiren,Ex Officio Trustee,University Of Wyoming,,,,940.0,,,12834331.0,240727.0,True,,,,"Trustee, Ex Officio"
Howard Willson,Trustee,University Of Wyoming,,Florida State BS; Florida MD,"University System of Georgia 270 Washington Street, SW, Atlanta, GA 30334-1450 Internet: www.usg.edu Year Founded: 1931",941.0,,,12834331.0,240727.0,True,,,,Trustee
"Richard M. Davis, Jr.",President,University Of Wyoming,,"Colorado 1964 BA, 1967 JD","Attorney, Davis & Cannon",940.0,,,12834331.0,240727.0,True,,,,Board President
Tom Buchanan,Ex Officio Trustee,University Of Wyoming,,,,940.0,,,12834331.0,240727.0,True,,,,"Trustee, Ex Officio"
Ann Rochelle,Trustee,University Of Wyoming,,,"Attorney, Shively, Taheri & Rochelle, PC 123 West 1st Street, Suite 550, Casper, WY 82601",941.0,,,12834331.0,240727.0,True,,,,Trustee
Jim D. Neiman,Trustee,University Of Wyoming,,Wyoming BS,"Vice President, Neman Enterprises, Inc",940.0,,,12834331.0,240727.0,True,,,,Trustee
"James M. ""Jim"" McBride",Ex Officio Trustee,University Of Wyoming,,North Carolina 1983 DEd,"State Superintendent of Public Instruction (R)Education Department, State of Wyoming Hathaway Building, 2300 Capitol Avenue, Second Floor, Cheyenne, WY 82002-0050",941.0,,,12834331.0,240727.0,True,,,,"Trustee, Ex Officio"
James Trosper,Secretary,University Of Wyoming,,Wyoming,"Director, Indian Child Welfare Legal Department, Wind River Indian Reservation",941.0,,,12834331.0,240727.0,True,,,,Other Board Member
Thomas E. Spicer,Trustee,University Of Wyoming,,Wyoming 1970 BS; U Washington 1974 MD,"Assistant Professor of Surgery, University of Texas Southwestern Medical School; President, Wyoming Medical Society",941.0,,,12834331.0,240727.0,True,,,,Trustee
David F. Palmerlee,Trustee,University Of Wyoming,,Kansas BA; Wyoming JD,"Attorney, Palmerlee & Dunnant LLC; Owner and Broker, Conservation Brokerage, Inc11 North Main Street, Buffalo, WY 82834",941.0,,,12834331.0,240727.0,True,,,,Trustee
Chuck Brown,Vice President,University Of Wyoming,,Wyoming BS,"President, C.H. Brown Company",940.0,,,12834331.0,240727.0,True,,,,Board Vice President
David D. Freudenthal,Ex Officio Trustee,University Of Wyoming,,Amherst 1973 BA; Wyoming 1980 JD,"Governor (D), State of Wyoming; Career: United States Attorney, State of Wyoming (1995-2001)",940.0,,,12834331.0,240727.0,True,,,,"Trustee, Ex Officio"
Warren A. Lauer,Treasurer,University Of Wyoming,,"Wyoming BS, JD","Attorney, Lauer Law Office",940.0,,,12834331.0,240727.0,True,,,,Other Board Member
Taylor H. Haynes,Trustee,University Of Wyoming,,Georgia Southern 1969 BS; Utah 1979 MD,,940.0,,,12834331.0,240727.0,True,,,,Trustee
Doreen Stiles Poitevint,Second District Regent,University System of Georgia,,,"Partner, A.B. Stiles Enterprises",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
"Donald M. Leebern, Jr",Regent-at-Large,University System of Georgia,,,"Chairman, Georgia Crown Distributing Company, Inc",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
Allan Vigil,Chairman,University System of Georgia,,,"President and Owner, Allan Vigil Ford",952.0,,,1289702989.0,,True,,,University System of Georgia,Board President
Richard L. Tucker,Seventh District Regent,University System of Georgia,,,"Managing Partner, Arlington Capital LLC",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
"Hugh A. Carter, Jr.",Regent-at-Large,University System of Georgia,,Georgia Tech BS; Wharton MA,,951.0,,,1289702989.0,,True,,,University System of Georgia,Regent
Felton Jenkins,Regent-at-Large,University System of Georgia,,"Georgia BA, JD","Partner, King & Spalding LLP",951.0,,,1289702989.0,,True,,,University System of Georgia,Regent
"Benjamin J. ""Ben"" Tarbutton III",Iwelfth District Regent,University System of Georgia,,,"Assistant Vice President, Sandersville Railroad Company",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
Wanda Yancey Rodwell,Fourth District Regent,University System of Georgia,,,"Director, Communications, The Coca-Cola Company",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
"W. Mansfield Jennings, Jr",Eighth District Regent,University System of Georgia,,Georgia Tech BS; Emory MBA,,951.0,,,1289702989.0,,True,,,University System of Georgia,Regent
William H. Cleveland,Vice Chairman,University System of Georgia,,Morehouse Col BS; Pittsburgh MD,,951.0,,,1289702989.0,,True,,,University System of Georgia,Board Vice President
James R. Jolly,Ninth District Regent,University System of Georgia,,Georgia Tech BS,"Chairman and Chief Executive Officer, J&J Industries",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
"Kenneth R. Bernard, Jr",Thirteenth District Regent,University System of Georgia,,"Georgia BA, JD",,951.0,,,1289702989.0,,True,,,University System of Georgia,Regent
Patrick S. Pittard,Tenth District Regent,University System of Georgia,,Georgia,"Distinguished Executive-In-Residence, Terry College of Business, The University of Georgia",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
"Willis J. Potts, Jr",Eleventh District Regent,University System of Georgia,,Georgia Tech BIE,"Vice President and General Manager, Temple-Inland, Inc",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
Elridge W. McMillan,Fifth District Regent,University System of Georgia,,,"Scholar-in-Residence and Education Consultant, Atlanta Metropolitan College",952.0,,,1289702989.0,,True,,,University System of Georgia,Regent
James A. Bishop,First District Regent,University System of Georgia,,Georgia 1964 AB; Mercer 1967 LLB,,951.0,,,1289702989.0,,True,,,University System of Georgia,Regent
Robert F. Hatcher,Regent-at-Large,University System of Georgia,,,,951.0,,,1289702989.0,,True,,,University System of Georgia,Regent
Merle W. Schotanus,Trustee,University System of New Hampshire,,Ripon 1953 BA; Wisconsin 1967 MA,"State Representative (NH), New Hampshire House of Representatives (1985-1998)",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Stephen J. Reno,Ex Officio Trustee,University System of New Hampshire,,,,964.0,,,2800453862.0,,True,,,University System of New Hampshire,"Trustee, Ex Officio"
Henry B. Stebbins,Trustee,University System of New Hampshire,,New Hampshire BA; Boston U JD,"Senior Partner, Stebbins, Lazos & Van Der Beken, PA",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Sara Jayne Steen,Ex Officio Trustee,University System of New Hampshire,,New Hampshire 1978 BA; Harvard 1984 MPA,"State Representative (NH), New Hampshire House of Representatives (1979-1986); Assistant Secretary, United States Department of State (1989-1992); Transition Team Co-Chair, Governor-Elect John H. Lynch (D-NH), Governor's Transition Office, State of New Hampshire (2004-2005)",964.0,,,2800453862.0,,True,,,University System of New Hampshire,"Trustee, Ex Officio"
Edwinna C. Vanderzanden,Secretary,University System of New Hampshire,,New Hampshire 1980 BSN; Maine 1984 JD,,964.0,,,2800453862.0,,True,,,University System of New Hampshire,Other Board Member
Elizabeth K. Hoadley,Trustee,University System of New Hampshire,,"New Hampshire 1957 BA, 1972 MEd",,964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Richard E. Ashooh,Trustee,University System of New Hampshire,,New Hampshire 1986 BA,"Vice President, Legislative Affairs, Electronics and Integrated Solutions, BAE SYSTEMS, IncP.O. Box 868, Nashua, NH 03061",963.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Lyonel B. Tracy,Ex Officio Trustee,University System of New Hampshire,,,"Commissioner, Education Department, State Board of Education, State of New Hampshire",964.0,,,2800453862.0,,True,,,University System of New Hampshire,"Trustee, Ex Officio"
Eugene A. Savage,Trustee,University System of New Hampshire,,Plymouth State 1958 BEd; Boston U 1963 MEd,"Vice Chancellor, University System Relations, University System of New Hampshire; Dean of Admissions, University of New Hampshire",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Elizabeth M. Tamposi,Trustee,University System of New Hampshire,,New Hampshire 1978 BA; Harvard 1984 MPA,"State Representative (NH), New Hampshire House of Representatives (1979-1986); Assistant Secretary, United States Department of State (1989-1992); Transition Team Co-Chair, Governor-Elect John H. Lynch (D-NH), Governor's Transition Office, State of New Hampshire (2004-2005)",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Anne M. Sprague,Trustee,University System of New Hampshire,,New Hampshire 1973 BA,,964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
John J. Oullette,Student Trustee,University System of New Hampshire,,,,964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
The Honorable Walter R. Peterson,Trustee,University System of New Hampshire,,Dartmouth 1947 BA,"Governor, State of New Hampshire (1969-1973); President, Franklin Pierce College; Interim President, University of New Hampshire (1995-1996)",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Edward C. Dupont,Vice Chairman,University System of New Hampshire,,,"Founder and President, The Dupont Group Ltd",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Board Vice President
Joel Maiola,Trustee,University System of New Hampshire,,Keene State 1980 BA,"Chief of Staff, Office of Senator Judd Gregg; Chief of Staff, Governor Judd Gregg, State of New Hampshire (1988-1992); State Director, U.SSenator Judd Gregg (R-NH), United States Senate (1993-1995); Campaign Manager/Press Secretary, Judd Gregg Committee (2004)",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Helen F. Giles-Gee,Ex Officio Trustee,University System of New Hampshire,,,,964.0,,,2800453862.0,,True,,,University System of New Hampshire,"Trustee, Ex Officio"
John H. Lynch,Ex Officio Trustee,University System of New Hampshire,,New Hampshire BA; Harvard MBA; Georgetown JD,"Governor (D), State of New Hampshire",964.0,,,2800453862.0,,True,,,University System of New Hampshire,"Trustee, Ex Officio"
Stephen H. Taylor,Ex Officio Trustee,University System of New Hampshire,,,"Commissioner, Agriculture, Markets and Food Department, State of New Hampshire",964.0,,,2800453862.0,,True,,,University System of New Hampshire,"Trustee, Ex Officio"
John H. Moody,Trustee,University System of New Hampshire,,"Keene State 1971 BEd, 1967 MEd; New Hampshire 2001 PhD",,964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
George Epstein,Trustee,University System of New Hampshire,,Dartmouth 1972 BA,"Co-Founder, Echo Management Group",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
John D. Crosier,Trustee,University System of New Hampshire,,Hamilton 1959 BA,"President, New Hampshire Business and Industry Association",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
John H. Lawson,Trustee,University System of New Hampshire,,"New Hampshire 1949 BS, 1952 MEd; Boston U 1958 PhD",,964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Jeremy J. Foskitt,Student Trustee,University System of New Hampshire,,,,964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Mark W. Huddleston,Ex Officio Trustee,University System of New Hampshire,,,,964.0,,,2800453862.0,,True,,,University System of New Hampshire,"Trustee, Ex Officio"
Karol A. LaCroix,Ex Officio Trustee,University System of New Hampshire,,"New Hampshire 1967 BS; Northeastern 1983 MS, 1988 PhD",,964.0,,,2800453862.0,,True,,,University System of New Hampshire,"Trustee, Ex Officio"
Andrew E. Lietz,Chairman,University System of New Hampshire,,,"Managing Director, Rye Capital Management, LLC",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Board President
Peter F. H. Lamb,Trustee,University System of New Hampshire,,New Hampshire 1976 BS,"Vice President, Philanthropic Services, New Hampshire Charitable Foundation",964.0,,,2800453862.0,,True,,,University System of New Hampshire,Trustee
Jaimie King,Trustee,University System of Ohio,,,"Chief Executive Officer, Crowe Manufacturing Services, Inc216 South Torrence Street, Dayton, OH 45403",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Trustee
Don R. Graber,Chairman,University System of Ohio,,Ohio State 1966 BS; Ohio 1968 MBA,"Chairman, President and Chief Executive Officer, Huffy Corporation (1997-2004)",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Board President
Daniel Jacoby,Student Trustee,University System of Ohio,,,,179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Trustee
G. Gilbert Cloyd,Chairman,University System of Ohio,,,"Chief Technology Officer, The Procter & Gamble Company",525.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Board President
Alan C. Brass,Trustee,University System of Ohio,,Ohio State BA,,525.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Brian K. Hicks,Trustee,University System of Ohio,,Ohio State 1987,"President and Chief Executive Officer, Hicks Partners, LLC",525.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Walden W. O'Dell,Trustee,University System of Ohio,,"Saint Louis U 1967 BSEE, 1970 MSEE; Stanford 1972 MBA","Chairman and Chief Executive Officer, Diebold, Incorporated (2000-2005)",526.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Robert H. Schottenstein,Trustee,University System of Ohio,,,,526.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
John D. Ong,Trustee,University System of Ohio,,"Ohio State BA, MA; Harvard 1957 LLB","Chairman, President and Chief Executive Officer, M/I Homes, IncThree Easton Oval, Suite 310, Columbus, OH 43219",526.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Thekla R. Shackelford,Trustee,University System of Ohio,,,,526.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Alex Shumate,Trustee,University System of Ohio,,Ohio Wesleyan 1972 BA; Akron 1975 JD,"Managing Partner, Columbus, OH Office, Squire, Sanders & Dempsey L.L.P1300 Huntington Center, 41 South High Street, Columbus, OH 43215-6197",526.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Debra J. Van Camp,Student Trustee,University System of Ohio,,,,526.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Leslie H. Wexner,Trustee,University System of Ohio,,Ohio State 1959 BS,"Chairman and Chief Executive Officer, Limited Brands, IncThree Limited Parkway, Columbus, OH 43230",526.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Algenon L. Marbley,Trustee,University System of Ohio,,North Carolina 1976 BA; Northwestern 1979 JD,"District Judge, United States District Court for the Southern District of Ohio",525.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
"Norman E. ""Ned"" Dewire",Trustee,University System of Ohio,,Ohio 1958 BS; Boston U 1962 MDiv; McCormick Sem 1979 DMin,"President Emeritus, Methodist Theological School in Ohio",528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
Lydia Gerthoffer,Student Trustee,University System of Ohio,,,,528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
Gene T. Harris,Trustee,University System of Ohio,,,"Superintendent, Columbus Public Schools",528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
Tracy Kelly,Student Trustee,University System of Ohio,,,,528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
M. Marnette Perry,Vice Chairman,University System of Ohio,,,"Senior Vice President, The Kroger Co",528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Board Vice President
C. David Snyder,Trustee,University System of Ohio,,Ohio 1974 BA,"Chairman, President and Chief Executive Officer, ATTEVO",528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
Howard L. Calhoun,Trustee,University System of Ohio,,"Ohio State BS, JD",,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Trustee
Ann Amer Brennan,Vice Chairman,University System of Ohio,,"Akron BA, JD",,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Board Vice President
Deneal Michaels,Student Trustee,University System of Ohio,,,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Trustee
William F. Demas,Chairman,University System of Ohio,,SUNY (Brooklyn) MD,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Board President
Richard W. Pogue,Trustee,University System of Ohio,,Cornell BA; Michigan JD,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Trustee
Chander Mohan,Trustee,University System of Ohio,,,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Trustee
Dimon R. McFerson,Trustee,University System of Ohio,,UCLA 1959 BS; USC 1972 MPA,"Chairman and Chief Executive Officer, Nationwide",526.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Edward L. Bittle,Trustee,University System of Ohio,,Akron,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Trustee
Sandra Anderson,Trustee,University System of Ohio,,,,527.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
Scott P. Borgemenke,Trustee,University System of Ohio,,Ohio BA,,527.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
Thomas E. Davis,Secretary,University System of Ohio,,Ohio 1971 BS,"Chairman and Chief Executive Officer, The Park National Bank",528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Other Board Member
William R. Decatur,Treasurer,University System of Ohio,,,,528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Other Board Member
C. Daniel DeLawder,Chairman,University System of Ohio,,,"Chairman and Chief Executive Officer, The Park National Bank",528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Board President
C. Robert Kidder,Trustee,University System of Ohio,,Michigan 1966 BS; Iowa State 1968 MS,"Chairman and Chief Executive, 3Stone Advisors LLC",528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
Larry L. Schey,Trustee,University System of Ohio,,Duke 1976 BA; Harvard 1981 MBA,"President and Owner, Larry Schey Chevrolet",528.0,,,2802096936.0,204857.0,True,,,University System of Ohio,Trustee
Douglas G. Borror,Trustee,University System of Ohio,,,,525.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
John C. Fisher,Trustee,University System of Ohio,,,"Chairman, President and Chief Executive Officer, Baldwin Piano & Organ Company (1994-2001); Leadership Development Consultant, Lee Hecht Harrison, Inc. (2003-2005)",525.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Karen L. Hendricks,Vice Chairman,University System of Ohio,,,,525.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Board Vice President
Sonali B. Wilson,Secretary,University System of Ohio,,,,260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Other Board Member
Ernest L. Wilkerson,Trustee,University System of Ohio,,,,260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Trustee
Debra Scheetz Ryan.,Trustee,University System of Ohio,,Bowling Green State 1974,"Co-Founder, Vice President and Secretary, PDR Foundation Inc",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Trustee
"Col John E. Moore, Jr., USAF (Ret)",Trustee,University System of Ohio,,Bowling Green State 1966,"Executive Director, Wright Dunbar, Inc",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Trustee
Michael R. Wilcox,Trustee,University System of Ohio,,,"President and Chief Executive Officer, Wilcox Financial 3400 Executive Pkwy., Toledo, OH 43606",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Trustee
J. Robert Sebo,Trustee,University System of Ohio,,Bowling Green State 1958 BSBA,"Senior Vice President and Director, Eastern Operations, Paychex, Inc",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Trustee
Sheldon Gelman,Faculty Representative,University System of Ohio,,,,260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Other Board Member
William D. Primrose III,Trustee,University System of Ohio,,Bowling Green State 1974,"President, Primrose, Inc",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Trustee
Michael J. Marsh,Chairman,University System of Ohio,,,"Attorney, Marsh & Marsh Attorneys",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Board President
Alex Machaskee,Trustee,University System of Ohio,,"Cleveland State, LHD","President and Publisher, Cleveland Plain Dealer",260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Trustee
John Harbal,Vice Chairman,University System of Ohio,,Bowling Green State 1972 I og,"President and Chief Executive Officer, Impact Products",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Board Vice President
"Francis C. ""Fran"" Voll",Trustee,University System of Ohio,,Bowling Green State 1968 BEd; St Francis Col (IN) 1971,"Principal, Marion Catholic High School",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Trustee
Teresa M. Obrero,Student Representative,University System of Ohio,,,,260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Other Board Member
"Robert H. Rawson, Jr.",Treasurer,University System of Ohio,,,"Partner-in-Charge, Cleveland, OH Office, Jones Day",260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Other Board Member
Stephanie Magyar Imhoff,Trustee,University System of Ohio,,Bowling Green State 1982 BS,"Chief Financial Officer, The Longaberger Company",179.0,,,2802096936.0,201441.0,True,,,University System of Ohio,Trustee
Philip S. Kaufmann,Vice Chairman,University System of Ohio,,Akron JD,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Board Vice President
Sally Florkiewicz,Trustee,University System of Ohio,,,,260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Trustee
Samuel H. Miller,Trustee,University System of Ohio,,Case Western 1941 BA; Harvard 1943 MBA,"Co-Chairman and Treasurer, Forest City Enterprises, Inc",260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Trustee
Jo Ann Davidson,Trustee,University System of Ohio,,,"President, JAD and Associates LLC; Speaker of the House, Ohio House of Representatives (1995-2000)",525.0,,,2802096936.0,204796.0,True,,,University System of Ohio,Trustee
Jane Murphy Timken,Trustee,University System of Ohio,,,,409.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Trustee
Dennis E. Eckart,Trustee,University System of Ohio,,Xavier (OH) 1971 BA: Cleveland-Marshall 1974 JD,,408.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Trustee
Aimee L. Huter,Student Trustee,University System of Ohio,,,,409.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Trustee
R. Douglas Cowan,Trustee,University System of Ohio,,Kent State BBA,,408.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Trustee
Emilio D. Ferraro,Trustee,University System of Ohio,,Case Western PhD,,409.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Trustee
Carl D. Glickman,Trustee,University System of Ohio,,,,260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Trustee
Jacqueline F. Woods,Trustee,University System of Ohio,,"Muskingum Col BA, BS",,409.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Trustee
Sandra W. Harbrecht,Chairman,University System of Ohio,,"Kent State; Ohio State MA, MBA",,409.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Board President
Andrew J. Banks,Trustee,University System of Ohio,,Cleveland State BA: Baldwin-Wallace MBA,,408.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Trustee
Patrick S. Mullin,Vice Chairman,University System of Ohio,,Kent State BBA,,409.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Board Vice President
Huong Mai Nguyen,Student Representative,University System of Ohio,,,,260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Other Board Member
Peter Cavanagh,Vice Chairman,University System of Ohio,,"Loughborough Col; U London, DSc","Virginia Kennedy Chairman, Biomedical Engineering and Academic Director, Diabetic Foot Care, The Cleveland Clinic Foundation",260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Board Vice President
Joyce Mastboom,Faculty Representative,University System of Ohio,,,,260.0,,,2802096936.0,202134.0,True,,,University System of Ohio,Other Board Member
Brian D. Tucker,Trustee,University System of Ohio,,Kent State BA,,409.0,,,2802096936.0,203517.0,True,,,University System of Ohio,Trustee
Roland H. Bauer,Trustee,University System of Ohio,,Wake Forest BA; Ohio State JD,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Trustee
"Jack Morrison, Jr.",Trustee,University System of Ohio,,Akron BSBA. JD,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Trustee
Joseph D. Crawford,Student Trustee,University System of Ohio,,,,717.0,,,2802096936.0,200800.0,True,,,University System of Ohio,Trustee
Hernan A. Vasquez,Trustee,University System of Ohio,,Toledo,"Founder and President, Mandell Vasquez Inc",917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Marvin K. Himmelein,Trustee,University System of Ohio,,Toledo; Purdue,"Principal and Chief Financial Officer, Palmer Associates 4401 Jackman Road, Toledo, OH 43612 Tel: (419) 478-7151",917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Susan E. Gilmore,Trustee,University System of Ohio,,Toledo,,917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
"Richard B. Stansley, Jr.",Chairman,University System of Ohio,,Toledo; Lourdes,"President and Director, Stanley Group",917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Board President
Kristen Kunklier,Student Trustee,University System of Ohio,,,,917.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Thomas E. Brady,Trustee,University System of Ohio,,,,916.0,,,2802096936.0,206084.0,True,,,University System of Ohio,Trustee
Bonnie G. Langdon,Trustee,University System of Ohio,,,"President and Chief Executive Officer, The Maria-Joseph Living Care Center",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Trustee
J. Thomas Young,Secretary,University System of Ohio,,Miami U (OH),"First Vice President, Investments, Wachovia Securities, LLC Riverfront Plaza, 901 East Byrd Street, Richmond, VA 23219",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Other Board Member
Vishal Soin,Trustee,University System of Ohio,,Purdue,"Executive Vice President, Soin International, LLC; Managing Director, Soin Capital, LLC33 West First Street, Suite 200, Dayton, OH 45402",1020.0,,,2802096936.0,206604.0,True,,,University System of Ohio,Trustee
