Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Career,Notes,AffiliationId,carnegie_id,PrimarySample
Gary L. Neale,Director,Valparaiso University,,"U Washington 1962 BS, 1965 MBA",,828.0,,,149744451,152600,False
Charles E. Niemier,Director,Valparaiso University,,,"Senior Vice President, International Operations, Biomet Inc",828.0,,,149744451,152600,False
Steven W. Parks,Director,Valparaiso University,,,"President, The HAVI Group LP",828.0,,,149744451,152600,False
Bonnie E. Raquet,Director,Valparaiso University,,Valparaiso BA; Cleveland State MA; Minnesota JD,,828.0,,,149744451,152600,False
Paul D. Schrage,Director,Valparaiso University,,,"Senior Executive Vice President and Chief Marketing Officer, McDonald's Corp",828.0,,,149744451,152600,False
Jon R. Schumacher,Director,Valparaiso University,,,"Executive Vice President, Ban One Wisconsin",828.0,,,149744451,152600,False
John W. Shelton,Executive Committee Member and Director,Valparaiso University,,,"Vice President, Sales and Marketing, Zehnder's of Frankenmurth",828.0,,,149744451,152600,False
Harley W. Snyder,Director,Valparaiso University,,,"Real Estate Consultant, HSC, Inc",828.0,,,149744451,152600,False
Herbert F. Stride,Director,Valparaiso University,,,"Attorney, Law Offices of H.F. Stride",828.0,,,149744451,152600,False
Richard C. Vie,Director,Valparaiso University,,,"Chairman and Chief Executive Officer, Unitrin Inc",828.0,,,149744451,152600,False
Norman H. Volk,Director,Valparaiso University,,Valparaiso 1957 BA,"President, Chamberlain & Steward Associates",828.0,,,149744451,152600,False
Joel R. Wilson,Executive Committee Member and Director,Valparaiso University,,,"Chief Executive Officer, Josar Group",828.0,,,149744451,152600,False
Jane C. Wittlinger,Director,Valparaiso University,,,,828.0,,,149744451,152600,False
E. Gordon Gee,Chancellor,Vanderbilt University,,Utah 1968 BA; Columbia 1971 JD; Teachers Col Columbia U 1972 EdD,"President, West Virginia University (1981-1985); President, University of Colorado System (1985-1990); President, Ohio State University (1990-1998); President, Brown University (1998-2000)",828.0,,,200719446,221999,True
Nicholas Zeppos,"Provost and Vice Chancellor, Academic Affairs",Vanderbilt University,,,,828.0,,,200719446,221999,True
Lauren J. Brisky,"Vice Chancellor, Administration and Chief Financial Officer",Vanderbilt University,,Simmons BA; Cornell 1975 MBA,,828.0,,,200719446,221999,True
Harry R. Jacobson,"Vice Chancellor, Health Affairs",Vanderbilt University,,"Illinois BS, MD",,828.0,,,200719446,221999,True
William T. Spitz,"Vice Chancellor, Investments and Treasurer",Vanderbilt University,,,,828.0,,,200719446,221999,True
Michael J. Schoenfeld,"Vice Chancellor, Public Affairs",Vanderbilt University,,,,828.0,,,200719446,221999,True
David Williams II,"Vice Chancellor, Student Life and University Affairs, General Counsel and Secretary of the University",Vanderbilt University,,,,828.0,,,200719446,221999,True
Robert L. Early,"Executive Associate Vice Chancellor, Development and Alumni Relations",Vanderbilt University,,,,828.0,,,200719446,221999,True
Elizabeth Rapisarda,Associate Vice Chancellor,Vanderbilt University,,,,828.0,,,200719446,221999,True
Randall W. Smith,"Associate Vice Chancellor, Alumni Relations",Vanderbilt University,,,,828.0,,,200719446,221999,True
Eloise Dunn Stuhr,"Associate Vice Chancellor, Development and Alumni Relations",Vanderbilt University,,,,828.0,,,200719446,221999,True
Matthew J. Hall,"Assistant Vice Chancellor, Information Technology Services",Vanderbilt University,,,,828.0,,,200719446,221999,True
Mona Hicks,"Assistant Vice Chancellor, Student Activities",Vanderbilt University,,,,828.0,,,200719446,221999,True
Kevin A. Myatt,Chief Human Resources Officer,Vanderbilt University,,Virginia State; Arizona State MBA,,828.0,,,200719446,221999,True
William M. Shain,"Dean, Undergraduate Admissions",Vanderbilt University,,,,828.0,,,200719446,221999,True
Francene Gilmer,"Director, Career Center",Vanderbilt University,,,,828.0,,,200719446,221999,True
Betty Nixon,"Director, Community, Neighborhood, and Government Director, Relations",Vanderbilt University,,,,828.0,,,200719446,221999,True
Adele Franzblau,"Director, Planned Giving",Vanderbilt University,,,,,,,200719446,221999,True
John Childress,"Director, Sponsored Research",Vanderbilt University,,,,828.0,,,200719446,221999,True
Chris McKinney,"Director, Technology Transfer",Vanderbilt University,,,,828.0,,,200719446,221999,True
Geoffrey H. Vincent,"Director, Federal Relations",Vanderbilt University,,,,828.0,,,200719446,221999,True
Mel Bass,"Director, Federal Relations, Vanderbilt Medical Center",Vanderbilt University,,,,829.0,,,200719446,221999,True
Sarah K. Walkling,"Assistant Director, Federal Relations",Vanderbilt University,,,,829.0,,,200719446,221999,True
Richard McCarty,Dean,Vanderbilt University,College of Arts and Science,,,829.0,,,200719446,221999,True
Paul M. Gherman,"University Librarian, Jean and Alexander Heard Library",Vanderbilt University,College of Arts and Science,,,829.0,,,200719446,221999,True
James Hudnut-Beumler,Dean,Vanderbilt University,Divinity School,,,829.0,,,200719446,221999,True
Angela D. Davis,"Director, Admissions and Student Services",Vanderbilt University,Divinity School,,,829.0,,,200719446,221999,True
William J. Hook,"Director, Divinity Library",Vanderbilt University,Divinity School,,,829.0,,,200719446,221999,True
Kenneth F. Galloway,Dean,Vanderbilt University,School of Engineering,,,829.0,,,200719446,221999,True
George E. Cook,"Associate Dean, Research and Graduate Studies",Vanderbilt University,School of Engineering,,,829.0,,,200719446,221999,True
Flo Wilson,"Director, Science and Engineering Library (Acting)",Vanderbilt University,School of Engineering,,,829.0,,,200719446,221999,True
Kent D. Syverud,Dean,Vanderbilt University,Law School,,"Until Summer 2005228 Law School, 131 21st Ave. S., Nashville, TN 37203",829.0,,,200719446,221999,True
Chris Guthrie,"Associate Dean, Academic Affairs",Vanderbilt University,Law School,,,829.0,,,200719446,221999,True
Sonya G. Smith,"Assistant Dean, Admissions and Student Affairs",Vanderbilt University,Law School,,,829.0,,,200719446,221999,True
Elizabeth Workman,"Assistant Dean, Career Services",Vanderbilt University,Law School,,"108 C Law School, 131 21st Ave. S., Nashville, TN 37203",829.0,,,200719446,221999,True
Jeffrey A. Ulmer,"Director, Development and Alumni Relations",Vanderbilt University,Law School,,,829.0,,,200719446,221999,True
Martin Cerjan,"Assistant Dean, Massey Law Library",Vanderbilt University,Law School,Florida,,829.0,,,200719446,221999,True
Mark Wait,Dean,Vanderbilt University,Blair School of Music,,,829.0,,,200719446,221999,True
Dwayne Sagen,"Assistant Dean, Admissions",Vanderbilt University,Blair School of Music,,,829.0,,,200719446,221999,True
Dennis Clark,"Director, Music Library",Vanderbilt University,Blair School of Music,,,829.0,,,200719446,221999,True
Camilla P. Benbow,Dean,Vanderbilt University,Peabody College,,Internet: www.peabody.vanderbilt.edu,829.0,,,200719446,221999,True
Suzan B. Mcintire,Assistant to the Dean,Vanderbilt University,Peabody College,,,829.0,,,200719446,221999,True
Ellen M. Brier,"Assistant Dean, Student Affairs",Vanderbilt University,Peabody College,,,829.0,,,200719446,221999,True
Clarence E. Mullis III,"Director, Alumni and Development",Vanderbilt University,Peabody College,,,829.0,,,200719446,221999,True
M. Christine LaFevor,"Director, Teacher Licensure",Vanderbilt University,Peabody College,,,829.0,,,200719446,221999,True
Steven Smartt,"Assistant Provost, Graduate Studies and Research",Vanderbilt University,Graduate School,,,829.0,,,200719446,221999,True
Jim Bradford,Dean (Acting),Vanderbilt University,Owen Graduate School of Management,,,829.0,,,200719446,221999,True
Mark Cohen,Senior Associate Dean,Vanderbilt University,Owen Graduate School of Management,,,829.0,,,200719446,221999,True
Martin Rapisarda,"Associate Dean, Executive Education",Vanderbilt University,Owen Graduate School of Management,,,829.0,,,200719446,221999,True
Stephen F. Johansson,"Assistant Dean, Career Services and Corporate Relations",Vanderbilt University,Owen Graduate School of Management,,,829.0,,,200719446,221999,True
Mercy Eyadiel,"Director, Alumni Programs",Vanderbilt University,Owen Graduate School of Management,,,829.0,,,200719446,221999,True
Melinda Allen,"Director, Career Management Center",Vanderbilt University,Owen Graduate School of Management,,,829.0,,,200719446,221999,True
Todd Reale,"Director, MBA Programs and Admissions",Vanderbilt University,Owen Graduate School of Management,,,829.0,,,200719446,221999,True
Deb Sommer,"Director, Walker Management Library",Vanderbilt University,Owen Graduate School of Management,,,829.0,,,200719446,221999,True
Harry R. Jacobson,"Vice Chancellor, Health Affairs",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Norman B. Urmy,"Executive Vice President, Clinical Affairs and Executive Director and Chief Executive Officer, Vanderbilt University Hospital",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
"J. Richard Wagers, Jr.",Senior Vice President and Chief Financial Officer,Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Jeff Kaplan,"Vice President, Strategic Development",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
C. Wright Pinson,"Chief Medical Officer, Vanderbilt Medical Group",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Joel G. Lee,"Associate Vice Chancellor, Communications",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
D. Crawford Evans,"Associate Vice Chancellor, Development",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
William W. Stead,"Associate Vice Chancellor, Health Affairs and Director, Informatics Center",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
John E. Chapman,"Associate Vice Chancellor, Medical Alumni Affairs",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Jeffrey R. Balser,"Associate Vice Chancellor, Research",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Ann H. Price,"Executive Director, Medical Alumni Services",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
William R. Rochford,"Director, Client and Community Relations",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Sherry L. Fitzgerald,"Director, Contracts Administration",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Nunzia Giuse,"Director, Eskind Biomedical Library",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
J. Mel Bass,"Director, Federal Affairs and Health Policy Development",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Sandra L. Goldstein,"Director, Grants Management, Sponsored Research-Program Management",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
William N. Hance,"Director, News and Public Affairs",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Fred E. DeWeese,"Director, Space and Facilities Planning",Vanderbilt University,Vanderbilt University Medical Center,,,829.0,,,200719446,221999,True
Steven G. Gabbe,Dean,Vanderbilt University,School of Medicine,,,829.0,,,200719446,221999,True
G. Roger Chalkley,"Senior Associate Dean, Biomedical Research Education and Training",Vanderbilt University,,,,830.0,,,200719446,221999,True
Gerald S. Gotterer,"Senior Associate Dean, Faculty and Administrative Affairs",Vanderbilt University,,,,830.0,,,200719446,221999,True
Bonnie M. Miller,"Associate Dean, Medical Students",Vanderbilt University,,,,830.0,,,200719446,221999,True
Patricia Sagen,"Director, Admissions",Vanderbilt University,,,,830.0,,,200719446,221999,True
Donald E. Moore,"Director, Continuing Medical Education",Vanderbilt University,,,,830.0,,,200719446,221999,True
Colleen Conway-Welch,Dean,Vanderbilt University,School of Nursing,,,830.0,,,200719446,221999,True
Linda Norman,"Senior Associate Dean, Academic Affairs",Vanderbilt University,School of Nursing,,,830.0,,,200719446,221999,True
Bonita Pilon,"Senior Associate Dean, Practice",Vanderbilt University,School of Nursing,,,830.0,,,200719446,221999,True
Peter Buerhaus,"Senior Associate Dean, Research",Vanderbilt University,School of Nursing,,,830.0,,,200719446,221999,True
Mary Beth Adderley,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Michael L. Ainslie,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Nelson C. Andrews,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
"William W. Bain, Jr",Secretary,Vanderbilt University,,,"Affiliation: Chairman, Council Ventures",830.0,,,200719446,221999,True
Daniel M. Barnhardt,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
"Andrew B. Benedict, Jr",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Darryl D. Berger,Vice Chairman,Vanderbilt University,,,,830.0,,,200719446,221999,True
Camilla Dietz Bergeron,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Dennis C. Bottorff,Vice Chairman,Vanderbilt University,,,"Affiliation: Chairman, Council Ventures",830.0,,,200719446,221999,True
Lewis M. Branscomb,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
"Monroe J. Carell, Jr",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Sheryll D. Cashin,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Thomas F. Cone,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Cecil D. Conlee,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Miriam McGaw Cowden,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
"Brownlee O. Currey, Jr",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Mark F. Dalton,Trustee,Vanderbilt University,,Education: Denison BA: Vanderbilt JD,"Affiliation: President, Tudor Investment Corporation",830.0,,,200719446,221999,True
Irwin B. Eskind,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
William W. Featheringill,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
E. Gordon Gee,Chancellor,Vanderbilt University,,,,830.0,,,200719446,221999,True
Frank A. Godchaux III,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
John R. Hall,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
"L. Hall Hardaway, Jr.",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
H. Rodes Hart,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Joanne Fleming Hayes,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
John R. Ingram,Trustee,Vanderbilt University,,,"Affiliation: Vice Chairman, Ingram Industries Inc4400 Harding Road, Nashville, TN 37205",830.0,,,200719446,221999,True
Martha Rivers Ingram,Chairman,Vanderbilt University,,,"Affiliation: Chairman, Ingram Industries Inc4400 Harding Road, Nashville, TN 37205",830.0,,,200719446,221999,True
Orrin H. Ingram II,Trustee,Vanderbilt University,,,"Affiliation: President and Chief Executive Officer, Ingram Industries Inc4400 Harding Road, Nashville, TN 37205",830.0,,,200719446,221999,True
J. Hicks Lanier,Trustee,Vanderbilt University,,Vanderbilt 1962 BA; Harvard 1964 MBA,"Chairman and Chief Executive Officer, Oxford Industries, Inc",830.0,,,200719446,221999,True
"Rev. Edward A. Malloy, CSC.",Trustee,Vanderbilt University,,"Notre Dame 1963 BA, 1967 MA; Vanderbilt 1975 PhD","President, The University of Notre Dame",830.0,,,200719446,221999,True
Delbert Mann,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Alyne Queener Massey,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Sarah A. McElvain,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Jackson W. Moore,Trustee,Vanderbilt University,,Alabama 1970 BS; Vanderbilt 1973 JD,"President and Chief Executive Officer Designate, Regions Financial Corporation 7130 Goodlett Farms Parkway, Cordova, TN 38018",830.0,,,200719446,221999,True
James H. Morgan,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Nancy Perot Mueford,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Ibrahim Nasmyth,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Edward G. Nelson,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Judson G. Randolph,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Frederick B. Renschler,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
John W. Rich,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Stephen S. Riven,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Kenneth L. Roberts,Trustee,Vanderbilt University,,Vanderbilt 1954 BA. 1959 LLB,,830.0,,,200719446,221999,True
Joe L. Roby,Trustee,Vanderbilt University,,Vanderbilt 1961 BA; Harvard 1967 MBA,"President and Chief Executive Officer, Donaldson, Lufkin & Jenrette, Inc",830.0,,,200719446,221999,True
"Eugene B. Shanks, Jr",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Marissa Shrum,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Richard H. Sinkfield,Trustee,Vanderbilt University,,,"Partner, Rogers & Hardin LLP",830.0,,,200719446,221999,True
"Cal Turner, Jr",Trustee,Vanderbilt University,,Vanderbilt 1962 BA,,830.0,,,200719446,221999,True
"Eugene H. Vaughan, Jr.",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
"Thomas B. Walker, Jr",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
"Levi Watkins, Jr",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
"James A. Webb, Jr.",Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Dudley Brown White,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
W. Ridley Wills II,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Daniel K. Wilson,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
J. Lawrence Wilson,Trustee,Vanderbilt University,,Vanderbilt 1958 BS; Harvard 1963 MBA,"Chairman and Chief Executive Officer, Rohm and Haas Company (1988-1999)",830.0,,,200719446,221999,True
Rebecca W. Wilson,Trustee,Vanderbilt University,,,,830.0,,,200719446,221999,True
Frances D. Fergusson,President,Vanderbilt University,,"Wellesley 1965 BA; Harvard 1966 MA, 1973 PhD",,831.0,,,200719446,221999,True
John Arnhold,Trustee,Vanderbilt University,,,,831.0,,,200719446,221999,True
Andrea M. Baldeck,Trustee,Vanderbilt University,,,,831.0,,,200719446,221999,True
Lloyd J. Braun,Trustee,Vanderbilt University,,,,831.0,,,200719446,221999,True
M. Cristina Celada,Trustee,Vanderbilt University,,,,831.0,,,200719446,221999,True
James M. Citrin,Trustee,Vanderbilt University,,,,831.0,,,200719446,221999,True
Sally Dayton Clement,Trustee,Vanderbilt University,,,,831.0,,,200719446,221999,True
Frances D. Fergusson,President,Vassar College,,"Wellesley 1965 BA; Harvard 1966 MA, 1973 PhD",,,,,126820664,197133,False
Robert L. Pounder,Assistant,Vassar College,,,,831.0,,,126820664,197133,False
Susan DeKrey,"Vice President, College Relations",Vassar College,,,,831.0,,,126820664,197133,False
Bret L. Ingerman,"Vice President, Computing and Information Services",Vassar College,,"Syracuse 1985 BS, 1987 MS",,831.0,,,126820664,197133,False
Catherine E. Baer,"Vice President, Development",Vassar College,,,,831.0,,,126820664,197133,False
Elizabeth A.S. Eismeier,"Vice President, Finance and Administration",Vassar College,,,Associate Vice President and Controller,831.0,,,126820664,197133,False
Paul D. Mutone,Associate Vice President and Controller,Vassar College,,,,831.0,,,126820664,197133,False
David M. Borus,"Dean, Admission and Financial Aid",Vassar College,,,,831.0,,,126820664,197133,False
"Judy ""J.J."" Jackson",Dean of the College,Vassar College,,North Carolina Greensboro BA; Bucknell; Harvard,,831.0,,,126820664,197133,False
Ronald A. Sharp,Dean of Faculty,Vassar College,,Kalamazoo; Michigan; Virginia,,831.0,,,126820664,197133,False
Stephen Sadowsky,"Dean, Freshman",Vassar College,,,,831.0,,,126820664,197133,False
David H. Brown,Dean of Students,Vassar College,,,,831.0,,,126820664,197133,False
Alexander M. Thompson III,"Dean, Studies",Vassar College,,,,831.0,,,126820664,197133,False
Daniel Giannini,"Director, Institutional Research and Registrar",Vassar College,,,,831.0,,,126820664,197133,False
Sabrina Pape,"Director, Libraries",Vassar College,,,,831.0,,,126820664,197133,False
Jeffrey Kosmacher,"Director, Media Relations",Vassar College,,,,831.0,,,126820664,197133,False
Stephen M. Hankins,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Lurita Alexis Doan,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Mary Lloyd Estrin,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Frances D. Fergusson,President and Ex Officio Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Robert J. Friedman,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Fay Gambee,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Jeffrey A. Goldstein,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Sarah Barringer Gordon,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Martha Rivers Ingram,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Philip N. Jefferson,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Steven W. Korn,Trustee,Vassar College,,Vassar AB; Cornell 1978 JD,,831.0,,,126820664,197133,False
Lisa V. Kudrow,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Geraldine Bond Laybourne,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Tammy L. Lewis,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Robert B. Machinist,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Paula Madison,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Jason McManus,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Vicki Miles-LaGrange,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Mark S. Ordan,Trustee,Vassar College,,Vassar; Harvard,,831.0,,,126820664,197133,False
William A. Plapinger,Trustee,Vassar College,,Vassar 1974 AB: NYU 1978 JD,,831.0,,,126820664,197133,False
Richard W. Roberts,Trustee,Vassar College,,Vassar 1974 AB; School Intl Training 1978 MIA; Columbia 1978 JE,,831.0,,,126820664,197133,False
Patricia Parton Rosenwald,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Lynn Gross Straus,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Meryl Streep,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Lucy Sun,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Anne MeNiff Tatlock,Trustee,Vassar College,,,"Chairman of the Board and Chief Executive Officer, Fiduciary Trust Company International 600 Fifth Ave., New York, NY 10020-2302",831.0,,,126820664,197133,False
Monica Vachher,Trustee,Vassar College,,,"President, The Astor Group Ltd",831.0,,,126820664,197133,False
Richard E. Van Demark,Chairman,Vassar College,,,,831.0,,,126820664,197133,False
Barbara Manfrey Vogelstein,Trustee,Vassar College,,,,831.0,,,126820664,197133,False
Nora Ann Wallace,Trustee,Vassar College,,,"Partner, Willkie Farr & Gallagher 787 Seventh Avenue, New York, NY 10019",831.0,,,126820664,197133,False
Rev. Edmund J. Dobbin,President,Villanova University,,,,832.0,,,7863295,216597,True
"Rev. William McGuire, OSA","Senior Vice President, Administration",Villanova University,,,,832.0,,,7863295,216597,True
Helen K. Lafferty,University Vice President,Villanova University,,,,832.0,,,7863295,216597,True
Dorothy Malloy,Vice President and University Counsel,Villanova University,,,,832.0,,,7863295,216597,True
John R. Johannes,"Vice President, Academic Affairs",Villanova University,,,,832.0,,,7863295,216597,True
John M. Elizandro,"Vice President, Institutional Advancement",Villanova University,,,,832.0,,,7863295,216597,True
"Rev. John P. Stack, OSA","Vice President, Student Life",Villanova University,,,,832.0,,,7863295,216597,True
Kenneth Valosky,Chief Financial Officer,Villanova University,,,,832.0,,,7863295,216597,True
Stephen Fugale,Chief Information Officer,Villanova University,,,,832.0,,,7863295,216597,True
Barbara K. Clement,"Assistant Vice President and Director, Communications and Public Affairs",Villanova University,,,,832.0,,,7863295,216597,True
Robert Stokes,"Assistant Vice President, Part-Time and Continuing Studies",Villanova University,,,,832.0,,,7863295,216597,True
Milton T. Cole,"Assistant Vice President, Research and Sponsored Projects",Villanova University,,,,832.0,,,7863295,216597,True
Stephen R. Merritt,Dean,Villanova University,Enrollment Management,,,832.0,,,7863295,216597,True
Vince Nicastro,"Director, Athletics",Villanova University,,,,832.0,,,7863295,216597,True
Joan Chrestay,"Director, Corporation, Foundation and Government Relations",Villanova University,,,,832.0,,,7863295,216597,True
Michael Gaynor,"Director, Undergraduate Admission",Villanova University,,,,832.0,,,7863295,216597,True
Neil Horgan,Controller,Villanova University,,,,832.0,,,7863295,216597,True
Joseph Lucia,University Librarian and Director,Villanova University,,,,832.0,,,7863295,216597,True
Joan Chrestay,"Director, Corporation, Foundation and Government Relations",Villanova University,,,,832.0,,,7863295,216597,True
Edward J. Mathis,Dean,Villanova University,College of Commerce and Finance,,,832.0,,,7863295,216597,True
Barry C. Johnson,Dean,Villanova University,College of Engineering,,,832.0,,,7863295,216597,True
Mark A. Sargent,Dean,Villanova University,School of Law,,,832.0,,,7863295,216597,True
Elaine T. Petrossian,"Assistant Dean, Career Services",Villanova University,,,,832.0,,,7863295,216597,True
Kail C. Ellis,Dean,Villanova University,College of Liberal Arts and Sciences,,,832.0,,,7863295,216597,True
M. Louise Fitzpatrick,Dean,Villanova University,College of Nursing,,,832.0,,,7863295,216597,True
Gerald M. Long,Dean,Villanova University,Graduate School of Liberal Arts and Sciences,,,832.0,,,7863295,216597,True
James A. Anderson,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Herbert F. Aspury,Vice Chairman,Villanova University,,,"Chairman, Resolute Partners, LLC",832.0,,,7863295,216597,True
James R. Birle,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Kimble A. Byrd,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
"Rev. Francis J. Caponi, OSA",Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Gerald S. J. Cassidy,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Tara S. Cortes,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
James C. Curvey,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
James Danella,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
"John E. Deegan, OSA",Vice Chairman,Villanova University,,,,832.0,,,7863295,216597,True
Rev. Raymond Dlugos,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
"Rev. Edmund J. Dobbin, OSA",President and Trustee,Villanova University,,,,832.0,,,7863295,216597,True
John G. Drosdick,Chairman,Villanova University,,,,832.0,,,7863295,216597,True
"Rev. Kevin F. Dwyer, OSA",Trustee,Villanova University,,,,832.0,,,7863295,216597,True
William B. Finneran,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
"Rev. James R. Flynn, OSA",Trustee,Villanova University,,,,832.0,,,7863295,216597,True
"Rev. William T. Garland, OSA",Trustee,Villanova University,,,,832.0,,,7863295,216597,True
John G. Gilfillan III,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
"Harry R. Halloran, Jr.",Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Patricia Imbesi,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
"Rev. Gary N. McCloskey, OSA",Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Maureen H. McCullough,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
James F. Orr III,Trustee,Villanova University,,Villanova 1965 BS; Boston U 1970 MBA,,832.0,,,7863295,216597,True
Terence M. O'Toole,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Michael B. Picotte,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
"Rev. Donald F. Reilly, OSA",Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Marguerita K. Schlag,Trustee,Villanova University,,,,832.0,,,7863295,216597,True
Eugene P. Trani,President,Virginia Commonwealth University,,"Notre Dame 1961 BA; Indiana 1963 MA, 1966 PhD","Vice President, Academic Affairs, University of Wisconsin System Administration",833.0,,,184840846,234030,True
Stephen D. Gottfredson,"Provost and Vice President, Academic Affairs (Interim)",Virginia Commonwealth University,,,,833.0,,,184840846,234030,True
